MDHF,0.01028
MDHD,0.0
MDHC,0.02925
DNKC,0.0
DNKA,0.0
FLAK,0.0
DNKG,0.0
DNKF,0.0
DNKD,0.0
DNKK,0.0
DNKI,0.0
DNKH,0.0
DNKN,0.0
DNKL,0.0
DNKS,0.0
DNKR,0.0
DNKP,0.0
DNKW,0.0
DNKV,0.0
WKDQ,0.0
DNKY,0.0
AIGV,0.09970285714289999
WPVT,0.0
WIPE,0.0
WPVQ,0.0
WPVP,0.0
MDHW,0.0
MDHV,0.0
WPVM,0.0
MDHS,0.0
FQCP,0.0
WIPG,0.0
WPVH,0.0
WPVG,0.0
WPVF,0.0
WVFQ,0.0
VMPR,0.0
VMPQ,0.0
VMPP,0.0
EFVG,0.0
EFVF,0.0
EFVE,0.0
EFVD,0.0
EFVK,0.0
WPVC,0.0
EFVI,0.0
EFVH,0.0
EFVN,1.435275
EFVM,0.0
EFVL,0.00192833333333
EFVS,0.0
EFVR,0.0
EFVQ,0.0
EFVP,0.0
EFVW,0.0
EFVV,0.0
VMPE,0.0
EFVT,0.0
VMPK,0.0
EFVY,0.0
VMPH,0.0
VMPN,0.0
VMPM,0.0
VMPL,0.0
SRDV,0.0
VDKN,0.0
VDKL,0.0
VDKK,0.0
VDKI,0.0
VDKH,0.0
VDKG,0.0
VDKF,0.0
VDKE,0.0
VDKD,0.0
VDKC,0.0
VDKA,0.0
VDKY,0.0
VDKW,0.0
VDKV,0.0
VDKT,0.0
VDKS,0.0
VDKR,0.0
VDKQ,0.0
VDKP,0.0
YQIQ,0.07359
VNTT,0.027572
YQIR,0.0
YQIT,0.0
YQIW,0.0
YQIV,0.017285
YQIY,0.03104
VNTV,0.760505
YQIA,0.0
YQIC,0.08946
VNTW,0.00845666666667
YQIE,0.07604
YQID,0.0
YQIG,0.120935
YQIF,0.09677999999999999
YQII,0.13007
YQIH,0.10276
YQIK,0.0
YQIM,0.24195
YQIL,0.123673333333
VNTQ,0.0371266666667
YFGD,0.0
YFGE,0.0
YFGF,0.0
YFGG,0.0
YFGA,0.0
MGIY,0.015845
YFGC,0.0
MGIW,0.0
MGIV,10.0981466667
YFGN,0.0
MGIT,0.04526666666669999
MGIS,0.046434
MGIR,0.0
MGIQ,0.07677
MGIP,0.0
YFGT,0.01189
MGIN,0.015845
MGIM,10.83054
MGIL,6.124673333330001
MGIK,0.0
YFGQ,0.0
MGII,5.01552
MGIH,1.48874
MGIG,0.11796
MGIF,0.01751
MGID,0.0
MGIC,0.03169
YFGY,0.0
MGIA,0.09840499999999999
KCPD,0.0
VNTY,0.00868
FKGC,0.0
YCQP,0.0
FKGI,0.0
KCPL,0.0
VNTA,0.0
VNTC,0.0642725
KCPH,0.0
WLVC,0.0
WLVA,0.0
WLVG,0.0
WLVF,0.0
WLVK,0.0
WLVI,0.003285
WLVH,0.0
WLVM,0.0105675
VNTI,0.028215
WLVS,0.0
WLVQ,0.0
FKGS,0.0
WLVW,0.0
WLVV,0.0
WLVY,0.0
KCPS,0.491105
WWGS,0.0
KCPP,0.0
NGNS,0.00845666666667
KCPQ,0.0
DNYT,0.0
WWGF,0.0
WWGC,0.0
WWGA,0.0
WWGN,0.0
WWGI,0.0
WWGH,0.0
DNYI,0.0
NGNN,0.02535
DNYL,0.0
PDKA,0.0
PDKC,0.0
PDKE,0.0
PDKG,0.0
PDKF,0.0
PDKI,0.0
PDKK,0.0
PDKL,0.0
PDKN,0.0
PDKP,0.0
PDKS,0.0
PDKR,0.0
PDKT,0.0
PWEI,0.0
DNYE,0.0
DNYD,0.0
DNYG,0.0
DNYF,0.0
RYKV,0.0
RYKW,0.0
RYKT,0.0
RYKR,0.0
RYKS,0.0
RYKP,0.0
RYKQ,0.0
RYKY,0.0
RYKF,0.685866666667
RYKG,0.0
RYKD,0.0
RYKE,0.0
RYKC,0.0
RYKA,0.0
RYKN,0.0
RYKL,0.0
RYKM,0.0
RYKH,0.0
RYKI,0.0
ALPS,0.0
ALPR,0.00122807692308
ALPQ,0.00396875
ALPP,0.0
ALPW,0.00705
ALPV,0.0121041176471
ALPT,0.0
SFWR,0.00137111111111
SFWS,0.00423333333333
ALPY,0.0
SFWV,0.00192833333333
SFWW,0.0
SFWT,0.00785
ALPC,0.0
SFWK,0.00396666666667
ALPA,0.0
SFWI,0.0
ALPG,0.00298
ALPF,0.009297
ALPE,0.00432875
ALPD,0.0
ALPK,0.00302571428571
SFWC,0.00497666666667
ALPI,0.116085555556
ALPH,0.0
SFWF,0.0
ALPN,0.0
ALPM,0.0270755555556
ALPL,0.0226166666667
ICKM,0.0
AEKL,0.0362166666667
ICKH,0.0
AEKH,0.0
AEKG,0.0
AEKF,0.0
AEKC,0.0
FRIR,0.0
AEKA,0.0
FRIP,0.0
FRIN,0.0
FRIM,0.00244333333333
FRIL,0.00247777777778
FRIK,0.0
AEKY,0.0
FRIH,0.0
AEKV,0.0
FRIE,0.0
AEKS,0.0
AEKR,0.0
AEKP,0.0
DVIQ,0.0
DVIP,0.0
DVIS,0.0
DVIR,0.003735
DVIW,0.0
DVIV,0.021125
DVIY,0.0
DVIA,0.0
DVIC,0.0
DVID,0.0
DVIG,0.0067975
DVIF,0.0
DVII,0.0
DVIH,0.0
DVIK,0.0
DVIM,0.0
DVIL,0.0
DVIN,0.0
DAGD,0.0
DAGE,0.0
DAGF,0.0067975
DAGG,0.0
DAGA,0.0
DAGC,0.0
DAGL,0.007613
DAGM,0.0
DAGN,0.02113
DAGH,0.0
DAGI,0.0
DAGK,0.0
DAGT,0.0
DAGV,0.0
DAGW,0.0
DAGP,0.0
DAGQ,0.0
DAGR,0.0
DAGS,0.0
DAGY,0.0
WKNY,0.0
ANVV,11.636422
YVCY,0.051185
YVCP,0.001515
YVCQ,0.27651
YVCR,0.111681666667
YVCS,0.3252025
YVCT,0.33796
YVCV,0.278876666667
YVCW,0.0
YVCH,0.383455
YVCI,0.106895
YVCK,0.06452000000000001
YVCL,0.625768333333
YVCM,0.12149
YVCN,0.233815
YVCA,0.166345
YVCC,0.39605
YVCD,0.102975
YVCE,0.081475
YVCF,0.8054399999999999
YVCG,0.091925
NHSD,0.0
SERS,0.0132785714286
EFDY,0.0
HELC,0.02716
SERY,0.00202
SERD,0.0
SERA,0.0216725
EYDY,0.04224
YIKF,0.0
EFDI,0.0
SERM,0.0126816666667
EYDG,0.0
EFDK,0.0
YIKK,0.0
EYDC,0.0
RSCA,0.0
RSCC,0.00352875
RSCD,0.0
RSCE,0.0
RSCF,0.03556
RSCG,0.0018725
RSCH,0.00212111111111
RSCI,0.0
RSCK,0.0
RSCL,0.0007700000000000001
RSCM,0.0
RSCN,0.0
RSCP,0.0
RSCQ,0.00891875
RSCR,0.0
RSCS,0.0012768
RSCT,0.00150058823529
RSCV,0.0
RSCY,0.0
YIKL,0.0
EFDC,0.0
YIKR,0.0115266666667
CMYV,0.06337000000000001
EYDI,0.0
TQEC,0.03169
TQEA,0.04224
TQEF,0.03169
TQEG,0.01585
TQED,0.04224
TQEK,0.0
TQEH,0.0
TQEI,0.019015
TQEN,0.0
TQEL,0.020375
TQEM,0.04753
TQER,0.0
TQEP,0.0
TQEV,5.409990000000001
TQEW,0.0
TQET,0.0
TQEY,0.0
VWPQ,0.0
RDEY,0.0
RDET,0.0
RDEW,0.0
RDEV,0.0
RDEQ,0.0
RDEP,0.0
RDES,0.0
RDER,0.0
RDEM,0.0
RDEL,0.0
RDEN,0.0
RDEI,0.0
RDEH,0.0
RDED,0.0
RDEG,0.0
RDEA,0.0
RDEC,0.0
HQTI,0.0
DQCY,0.0
DQCP,0.0
DQCR,0.0
DQCS,0.006343333333329999
DQCT,0.047525
DQCV,0.01728
DQCW,0.0
DQCH,0.0
DQCI,0.01267
DQCK,0.0
DQCL,0.0120766666667
DQCM,0.0
DQCN,0.0
DQCA,0.03168
DQCC,0.0
DQCD,0.03456
DQCE,0.04753
DQCF,0.01653
DQCG,0.02925
IMPP,0.0
SYTY,0.0303666666667
SYTP,0.0
SYTQ,0.096248
SYTR,0.0
SYTS,0.107733125
SYTT,0.06865
SYTV,0.307867777778
SYTW,0.00254333333333
SYTH,0.0129016666667
SYTI,0.27364
SYTK,0.0
SYTL,0.08672
SYTM,0.167771666667
SYTN,0.0384633333333
SYTA,0.350511428571
SYTC,0.210985
SYTD,0.0
SYTE,0.0
SYTF,0.04282
SYTG,0.487396363636
HEFQ,0.0
QMLG,0.0
ANVM,14.89119
KAHT,0.0
YNWI,0.03802
VVEL,0.0
VVEH,0.0
VVEF,0.0
VVED,0.0
VVEW,0.0
VVEV,0.0
VVER,0.0
VVEP,0.0
VAFI,0.628875
VAFH,0.007359999999999999
VAFK,0.009915
VAFM,2.9667775
VAFL,3.04964666667
VAFN,0.01389
VAFA,0.00667833333333
VAFC,0.0132725
VAFE,0.0
VAFD,0.0079275
VAFG,0.0099475
VAFF,0.5354875
VAFY,0.2907475
ANVI,5.15333333333
VAFQ,0.8889925
VAFP,0.00223625
VAFS,0.00475333333333
VAFR,0.00288916666667
VAFT,0.0120414285714
VAFW,0.0
VAFV,0.0167528571429
QMLD,0.0
ANVH,0.16634
KAHQ,0.0
NERY,0.0
NERQ,0.0
NERP,0.0
NERS,0.0
NERR,0.0
NERT,0.0
NERW,0.0
NERV,0.0
NERI,0.0
NERH,0.0
NERK,0.0
NERM,0.0
NERL,0.0
NERN,0.0
NERA,0.0
NERC,0.0
NERE,0.0
NERD,0.0
NERG,0.0
NERF,0.0
RFAI,0.00254333333333
WKNQ,0.0
EMWW,0.0
EMWV,0.0
EMWT,0.0
EMWS,0.0
EMWQ,0.0
EMWP,0.0
EMWY,0.0
EMWD,0.0
EMWC,0.0
EMWA,0.0
EMWL,0.0
EWTQ,0.0
EDTY,0.0
YAHC,0.0
EWTW,0.0
EDTS,0.0
EDTR,0.0
EDTQ,0.0
EDTP,0.0
EDTW,0.0
EDTV,0.0
YAHH,0.021125
EDTT,0.0
EDTK,0.0
EDTI,0.0
EDTH,0.0
EDTM,0.0
EDTL,0.002724
EDTC,0.0
EDTA,0.0
EDTD,0.0
KKHE,0.0
KKHM,0.0
KKHH,0.0
KKHR,0.0
RKQL,0.0
RKQM,0.0
RKQK,0.0
RKQH,0.0
KKHY,0.0
WCQK,0.0
IMPE,0.0
WCQY,0.0
WCQP,0.0
WCQS,0.0
WCQR,0.0
HQCL,0.0
HQCM,6.7622
HQCN,0.0
HQCH,0.01118
HQCI,0.0
HQCK,0.0
HQCD,0.0
HQCE,0.0
HQCF,0.0
HQCG,0.0
HQCA,0.0
HQCC,0.0
HQCY,0.0
HQCT,0.0
HQCV,0.0
HQCW,0.0
HQCP,0.0
HQCQ,0.0
HQCR,0.0
HQCS,0.00551666666667
FIAT,0.009059999999999999
AWEN,0.0
AWEL,0.0
FIAQ,0.0
AWEH,0.0
AWEF,0.0
AWEC,0.0
FIAY,0.05432000000000001
AWEA,0.0
FIAD,0.0
FIAF,0.012635
FIAG,0.0209825
FIAA,0.01815
AWEY,0.0
FIAC,0.046865
AWEV,0.0
FIAN,0.03802
AWES,0.0
AWER,0.0
AWEQ,0.0
AWEP,0.0
WSML,0.05609
WSMN,0.0
WNTY,0.0
EHTI,0.0
WNTS,0.0
WNTR,0.0
WNTQ,0.0
WNTP,0.0
WNTW,0.0
WNTV,0.0
WNTT,0.0
WNTK,0.0
WNTI,0.03169
WNTH,0.017285
WNTN,0.0
WNTM,0.0
WNTL,0.0052875
WNTC,0.0
WNTA,0.0
WNTG,0.009756666666670001
WNTF,0.0
WNTE,0.06337000000000001
WNTD,0.0
KAHC,0.0
GQIV,0.650633333333
DFHF,0.0
DFHG,0.0
DFHD,0.0
DFHE,0.0
DFHC,0.0
DFHA,0.0
DFHN,0.0
DFHL,0.0
DFHM,0.0
DFHK,0.0
DFHH,0.0
DFHI,0.0
DFHV,0.0
DFHW,0.0
DFHT,0.0
DFHR,0.0
DFHS,0.0
DFHP,0.0
DFHQ,0.0
DFHY,0.0
VLHC,0.0
FKHV,0.0
VLHG,0.0
VLHD,0.0
VLHE,0.0
VLHK,0.003464
VLHH,0.0
VLHI,0.009411666666670001
VLHN,0.0
VLHL,0.0614644444444
VLHR,0.0
VLHS,0.0
VLHQ,0.0
VLHV,0.0
VLHT,0.0
SAFN,0.0295816666667
PPTY,0.0
SAFL,3.77730444444
SAFM,2.73113666667
SAFK,0.019145
SAFH,0.0361266666667
SAFI,0.07865666666669999
PPTP,0.0
PPTQ,0.0
PPTR,0.0
PPTS,0.0
PPTT,0.0
SAFC,0.040018
PPTV,0.0
SAFA,0.04097
PPTH,0.0
PPTI,0.0
PPTK,0.0
PPTL,0.0
PPTM,0.0
PPTN,0.0
SAFY,0.0822633333333
SAFV,0.0615545454545
SAFW,0.0101066666667
SAFT,0.04688166666669999
PPTC,0.0
SAFR,0.005520000000000001
PPTE,0.0
PPTF,0.00216875
SAFQ,2.83748666667
QNHY,0.0
QNHP,0.0
QNHS,0.0
QNHR,0.0
QNHT,0.0
QNHW,0.0
QNHV,0.0
QNHI,0.0
QNHH,0.0
QNHK,0.0
QNHM,0.03168
QNHL,0.0
QNHN,0.0
QNHA,0.0
KIYD,0.0
QNHC,0.0
QNHE,0.0
QNHG,0.0
QNHF,0.0
LEQR,0.0
LEQS,0.00391888888889
LEQP,0.0
LEQQ,0.0
LEQV,0.003025
LEQW,0.0
LEQT,0.0
DNPG,0.0
LEQY,0.007925
DNPD,0.0
LEQC,0.00704666666667
LEQA,0.0067975
LEQF,0.00437666666667
LEQG,0.022634
LEQD,0.0
LEQE,0.0
LEQK,0.0
LEQH,0.0
LEQI,0.0207033333333
LEQN,0.0
LEQL,0.018855
LEQM,0.0
NGGC,0.0
NGGL,0.004233
NGGM,0.03169
DNPL,0.0
QTAY,0.042775
QGGW,0.02716
QGGV,8.49602666667
QGGQ,8.16647
QGGP,0.0
QGGS,14.4620971429
QGGR,0.0
QTAP,0.0
QTAQ,6.08327
QTAR,0.0
QTAS,0.0515157142857
QTAT,0.034325
QTAW,0.0
QTAH,0.0133466666667
QTAI,0.0675933333333
QGGG,17.748296
QGGF,18.39684
QTAL,5.88127714286
QTAM,0.04753
QGGC,19.4537833333
QGGM,4.35276
QGGL,7.4934575
QGGN,14.74348
QGGI,6.024425
QGGH,0.06337000000000001
QTAG,0.0905266666667
DNPV,0.0
DNPT,0.0
DNPR,0.0
DNPS,0.0
MRFN,0.0
MRFM,0.0
MRFL,0.124017777778
MRFK,0.00528666666667
MRFI,0.326496666667
MRFH,0.00362666666667
MRFG,0.0
MRFF,0.0
MRFE,0.0
MRFD,0.0
MRFC,0.0
MRFA,0.0
MRFY,0.009756666666670001
MRFW,0.0105666666667
MRFV,0.0
MRFT,0.198026666667
MRFS,0.00184555555556
MRFR,0.0
MRFQ,0.00551666666667
MRFP,0.0
TGSC,20.20468
TGSA,6.866356875
TGSF,5.30976416667
TGSG,16.3578085714
TGSD,0.0386528571429
TGSE,7.382705000000001
TGSK,0.08388999999999999
TGSH,8.48357636364
TGSI,19.5855966667
TGSN,8.0999925
TGSL,16.8100696875
TGSM,23.51923
TGSR,0.06919263157889999
TGSS,10.9982517857
TGSP,0.007875625
TGSQ,25.1430566667
TGSV,17.21986
TGSW,0.06897
TGST,15.1599116667
TGSY,15.901622
LAEY,0.0
LVGP,0.026802173913
YCWT,0.02716
CVAH,0.04753
CVAL,0.0
HTAK,0.0
HAGA,0.0
HTAI,0.021125
HTAH,0.0
HAGD,0.0
HTAN,0.0
HAGF,0.0
HTAL,0.0115911111111
HAGI,0.0321866666667
HTAA,0.0
HAGK,0.0
HAGL,0.0
HTAF,0.0292533333333
HAGN,0.019015
HTAD,0.0
HAGP,0.0
HAGQ,0.0
HAGR,0.0
HAGS,0.0
HAGT,0.0
HAGW,0.0052875
HTAS,0.008647499999999999
HAGY,0.0
HTAQ,0.02716
HTAP,0.0
HTAW,0.0
HTAV,0.06337000000000001
HYDS,0.0
LAEL,0.00195923076923
LAEC,0.0
CHHL,0.0
CHHI,0.0
LAEE,0.0
CHHY,0.0
YCWW,0.02716
AMHC,0.0
AMHF,4.42012
AMHG,0.09505
AMHK,0.0
AMHH,0.050695
AMHI,0.05431
AMHN,0.0
AMHL,0.100456666667
AMHM,0.0
AMHR,0.0
AMHS,0.0
AMHP,0.0
AMHW,0.0
TELQ,10.0063075
TELS,12.493404
TELT,14.5305675
PLTD,0.0
PLTE,0.0
PLTF,0.00356833333333
PLTG,0.07036421052630001
PLTA,0.0
PLTC,0.0
PLTL,0.00793393939394
PLTM,0.004904
PLTN,0.00288909090909
TELV,25.1285190909
PLTH,0.000843333333333
PLTI,0.007859999999999999
PLTK,0.0
PLTT,0.00397
TELY,15.474914
PLTV,0.0457484210526
PLTW,0.0
PLTP,0.0
PLTQ,0.0
PLTR,0.0
PLTS,0.0500714285714
TNFG,0.010315
PLTY,0.00176916666667
PAYY,0.0
TELA,16.7961355556
TELC,11.3509966667
TELD,13.4105883333
PSVK,0.0031775
TELF,12.2159883333
TELI,19.4980216667
PAYK,0.0
LYHR,0.004455555555560001
PSVM,0.00603375
LDHY,0.0
PSVN,0.00607833333333
DYVY,0.0
DYVW,0.0
DYVV,0.0
DYVT,0.0
DYVS,0.0
DYVR,0.0
DYVQ,0.0
DYVP,0.0
DYVM,0.0
DYVL,0.0
DYVK,0.0
DYVH,0.0
DYVG,0.0
DYVF,0.0
DYVE,0.0
DYVC,0.0
NWHY,0.0
NWHQ,0.0
NWHP,0.0
NWHS,0.0
NWHR,0.0
NWHT,0.0
NWHW,0.0
NWHV,0.0
NWHI,0.0
NWHH,0.0
NWHK,0.0
LDHT,0.0
NWHM,0.0
NWHL,0.0
NWHN,0.0
NWHA,0.0
NWHC,0.0
NWHE,0.0
NWHD,0.0
NWHG,0.0
NWHF,0.0
SKAA,1.50410555556
SKAC,3.445036
SKAE,0.13096
SKAD,0.05678666666669999
SKAG,0.142638888889
SKAI,14.0098933333
SKAH,2.13535
SKAK,0.0
SKAM,27.9522716667
SKAL,12.2478516667
SKAN,0.054066
SKAQ,0.074276
SKAP,0.382175
SKAS,7.219519999999999
SKAT,5.34164888889
SKAW,0.0376475
SKAV,4.49205777778
SKAY,2.194706
NFQY,0.0
QDMY,0.0
NFQS,0.0
NFQR,0.0
NFQP,0.0
NFQW,0.0
NFQV,0.0
QDMR,0.0
NFQT,0.0
NFQK,0.0
QDMM,0.02535
NFQI,0.0
NFQH,0.0
QDMH,0.0
NFQN,0.0
NFQM,0.0
NFQL,0.00453333333333
NFQC,0.0
NFQA,0.0
QDMG,0.0
NFQG,0.007315
NFQF,0.0
NFQE,0.0
NFQD,0.0
GVSK,0.0108888888889
GVSH,2.657595
GVSI,2.121921
GVSN,5.893188181819999
GVSL,5.417027931030001
GVSM,0.84106
GVSC,0.744416666667
GVSA,0.066105
GVSF,11.8149666667
GVSG,7.26229142857
GVSD,0.0
GVSE,0.03802
GVSY,0.045235
RNTI,0.0
GVSR,0.00874882352941
GVSS,0.962568695652
GVSP,0.0007009090909089999
GVSQ,2.64607166667
GVSV,0.121506666667
GVSW,0.01833
GVST,0.0744058333333
RNTM,0.0
HEFC,0.01728
YQWN,0.0
YQWL,0.0
WYVG,0.0
TITE,0.06279
TITD,0.0335
TITG,8.8175125
TITF,0.1320575
TITA,3.34367125
TITC,12.2016575
TITM,17.561195
TITL,9.419225
TITN,5.09239
TITI,5.3717875
TITH,1.2639025
TITK,4.14482333333
TITT,6.600164
TITW,0.04417749999999999
TITV,15.065615
TITQ,12.51495
TITP,0.0243328571429
TITS,15.9309363636
TITR,1.265294
TITY,0.2065075
YQWD,0.0
NCCF,0.0
YQWV,0.0
YRNW,0.0
KNFD,0.0
YHSK,0.0
YHSH,0.302713333333
RCKS,0.0
YHSN,0.0
YHSL,0.00634777777778
YHSM,0.06951333333330001
RCKT,0.0
YHSA,0.0
YHSF,0.00528666666667
YHSG,0.01501
YHSD,0.0047
KNFH,0.0
YHSY,0.01866
RCKV,0.0
VSSQ,0.0371877777778
YHSR,0.0
YHSS,0.00231
YHSP,0.0
YHSV,0.00334333333333
YHSW,0.0
YHST,0.001592
AKSE,0.0362166666667
AKSD,0.03168
AKSG,5.13408571429
AKSF,2.491532
AKSA,3.149764
AKSC,23.180452
RCKI,0.0
AKSM,15.5104825
AKSL,7.13349153846
AKSN,0.1129275
AKSI,22.697222
AKSH,7.57762
AKSK,0.04563
AKST,6.3228525
AKSW,0.044735
AKSV,4.7970775
AKSQ,20.09054
AKSP,0.00247714285714
AKSS,8.29945916667
AKSR,0.0175455555556
KNFQ,0.0
AKSY,2.907712
KNFP,0.0
PYYC,0.0
PYYA,0.0
PYYF,0.0
PYYG,0.0105675
PYYD,0.0
PYYE,0.0
PYYK,0.0
PYYH,0.0
PYYI,0.0
PYYN,0.0
LDHG,0.0
PYYL,0.00116
PYYM,0.0
PYYR,0.0
PYYS,0.13308
PYYP,0.0
PYYQ,0.01028
PYYV,0.19011
PYYW,0.0
PYYT,0.0
PYYY,0.0
FTEA,0.0
FTEC,0.0
FTEE,0.0
FTED,0.0
FTEK,3.82106
VWFN,0.0
IPVC,0.0
VWFL,0.0
IPVE,0.0
FTEN,0.0
SPAM,0.00340375
VWFG,0.0
FTET,0.01811
VWFD,0.0
FTEW,0.0
SPAF,0.00250545454545
FTEV,0.0
SPAG,0.0
VWFA,0.0
SPAE,0.0
SPAY,0.006997
VWFY,0.0
VWFV,0.0
SQES,0.0133914285714
SQER,0.0
SQEQ,0.05431
SQEP,0.0
SQEW,0.0
SQEV,0.014582
SQET,0.0
VWFS,0.0
SQEY,0.0246433333333
VWFR,0.0
SQEC,0.0
SQEA,0.0
SQEG,0.01087
SQEF,0.00704666666667
SQEE,0.0464733333333
SQED,0.03802
SQEI,0.068645
SQEH,0.0
SQEN,0.04224
SQEM,0.0
SQEL,0.0269375
SFAE,0.029878
QWFR,0.0
QWFS,0.013585
QWFP,0.0
QWFV,0.0
QWFW,0.0
QWFT,0.0
QWFH,0.0
QWFN,0.0
QWFL,0.0
QWFM,0.0
QWFA,0.03169
QWFF,0.07604
WSDV,0.0
LWLY,0.00183625
LWLS,0.00481368421053
LWLR,0.00061875
LWLQ,0.0
LWLP,0.426014615385
LWLW,0.0
LWLV,0.014266
LWLT,0.002313
LWLK,0.0
LWLI,0.035534
LWLH,0.00126
LWLN,0.0
LWLM,0.0440175
LWLL,0.353141052632
LWLC,0.00418714285714
LWLA,0.0
LWLG,0.00288909090909
LWLF,0.0017375
LWLE,0.0
LWLD,0.0
TNFH,0.0129
WSDY,0.0
GNEY,0.0
WSDG,0.0
GNEP,0.0
GNEQ,0.0
GNER,0.0
GNES,0.0
WSDD,0.008645
GNEV,0.0
GNEW,0.0
GNEL,0.0
GNEM,0.0
GNED,0.0
GNEF,0.0
GNEG,0.0
EEDH,0.0
EEDI,0.0
EEDL,0.0
EEDM,0.0
EEDA,0.0
EEDF,0.0
WSDN,0.0
EEDY,0.0
EEDR,0.0
EEDS,0.0
EEDP,0.0
EEDV,0.0
EEDT,0.0
WSDK,0.0
WSDH,0.0
WSDI,0.0
CFFF,0.0
CFFA,0.0
CFFM,0.0
CFFL,0.0
CFFN,0.0
CFFI,0.0
CFFH,0.0
CFFK,0.0
CFFT,0.0
CFFV,0.0
CFFQ,0.0
CFFP,0.0
CFFS,0.0
WGRY,0.0
WGRP,0.0
WGRQ,0.0
WGRR,0.0
WGRS,0.0
WGRT,0.0
WGRV,0.0
WGRW,0.0
WGRI,0.0
HEFK,0.0
WGRL,0.0
WGRM,0.0
WGRA,0.0
WGRC,0.0
WGRD,0.0
WGRE,0.0
WGRF,0.0
